id,toponym,location,Address,Match Type,Match Result,Match Level,Match Error,Province,City,County,Direction,geometry,X,Y
147.0,中山,大荔县西南洛河南岸,大荔县西南洛河南岸,Single,"[{'province': 41}, {'county': 500108}, {'county': 610523}]",County,['Multiple Matches'],"['重庆', '陕西', '河南']","['渭南', '重庆', 'NA']","['南岸', '大荔', 'NA']",,,,
147.0,郑,合阳县东南,合阳县东南,Single,[{'county': 610524}],County,[],['陕西'],['渭南'],['合阳'],东南,POINT (110.25855756336617 35.11933609995156),110.25855756336617,35.11933609995156
148.0,邺,河北省临漳县西南,河北省临漳县西南,Single,[{'county': 130423}],County,[],['河北'],['邯郸'],['临漳'],西南,POINT (114.54043843889552 36.1664834899153),114.54043843889552,36.1664834899153
150.0,苦陉,河北省无极县东北,河北省无极县东北,Single,[{'county': 130130}],County,[],['河北'],['石家庄'],['无极'],东北,POINT (115.03061283885097 38.240851236967664),115.03061283885097,38.240851236967664
150.0,中山国,河北省无极县东北,河北省无极县东北,Single,[{'county': 130130}],County,[],['河北'],['石家庄'],['无极'],东北,POINT (115.03061283885097 38.240851236967664),115.03061283885097,38.240851236967664
151.0,酸枣,河南省延津县西南,河南省延津县西南,Single,[{'county': 410726}],County,[],['河南'],['新乡'],['延津'],西南,POINT (114.12898741403053 35.20802338816831),114.12898741403053,35.20802338816831
152.0,承匡,河南省睢县西南匡城,河南省睢县西南匡城,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],,POINT (113.12381458489415 33.90583689978037),113.12381458489415,33.90583689978037
152.0,襄陵,河南省睢县西三十里,河南省睢县西三十里,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],,POINT (113.12381458489415 33.90583689978037),113.12381458489415,33.90583689978037
153.0,晋邑,山西省夏县西北,山西省夏县西北,Single,[{'province': 14}],Province,[],['山西'],['NA'],['NA'],西北,POINT (111.64957364419247 38.8746573162608),111.64957364419247,38.8746573162608
153.0,安邑,山西省夏县西北,山西省夏县西北,Single,[{'province': 14}],Province,[],['山西'],['NA'],['NA'],西北,POINT (111.64957364419247 38.8746573162608),111.64957364419247,38.8746573162608
153.0,王垣,山西省垣曲县东南,山西省垣曲县东南,Single,[{'county': 140827}],County,[],['山西'],['运城'],['垣曲'],东南,POINT (111.95521302567842 35.17184774783355),111.95521302567842,35.17184774783355
157.0,大梁,河南省开封市,河南省开封市,Single,[{'city': 4102}],City,[],['河南'],['开封'],['NA'],,POINT (114.5419159671769 34.64206516665747),114.5419159671769,34.64206516665747
158.0,绛,山西省侯马市西,山西省侯马市西,Single,[{'county': 141081}],County,[],['山西'],['临汾'],['侯马'],西,POINT (111.32840256273724 35.590361031085344),111.32840256273724,35.590361031085344
158.0,晋,山西省侯马市西,山西省侯马市西,Single,[{'county': 141081}],County,[],['山西'],['临汾'],['侯马'],西,POINT (111.32840256273724 35.590361031085344),111.32840256273724,35.590361031085344
161.0,济阳,今河南省兰考县东北,今河南省兰考县东北,Single,[{'county': 410225}],County,[],['河南'],['开封'],['兰考'],东北,POINT (115.09371727632293 34.94920963353568),115.09371727632293,34.94920963353568
162.0,㶏阴,今河南省沙河南岸自漯河市以东至周口市一带,今河南省沙河南岸自漯河市以东至周口市一带,Single,"[{'city': 4111}, {'city': 4116}]",City,['Multiple Matches'],['河南'],"['漯河', '周口']",['NA'],,,,
163.0,顿丘,河南浚县西,河南浚县西,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],西,POINT (112.11037058123645 34.10925978091684),112.11037058123645,34.10925978091684
163.0,卫邑,河南浚县西,河南浚县西,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],西,POINT (112.11037058123645 34.10925978091684),112.11037058123645,34.10925978091684
163.0,淇,河南浚县西,河南浚县西,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],西,POINT (112.11037058123645 34.10925978091684),112.11037058123645,34.10925978091684
163.0,晋,河南浚县西,河南浚县西,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],西,POINT (112.11037058123645 34.10925978091684),112.11037058123645,34.10925978091684
163.0,魏,河南浚县西,河南浚县西,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],西,POINT (112.11037058123645 34.10925978091684),112.11037058123645,34.10925978091684
163.0,江陵拍马山5号墓,河南浚县西,河南浚县西,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],西,POINT (112.11037058123645 34.10925978091684),112.11037058123645,34.10925978091684
164.0,阴晋,陕西省华阴市东,陕西省华阴市东,Single,[{'county': 610582}],County,[],['陕西'],['渭南'],['华阴'],东,POINT (110.11769948478927 34.52902743134215),110.11769948478927,34.52902743134215
166.0,蒲子县,山西隰县,山西隰县,Single,[{'province': 14}],Province,[],['山西'],['NA'],['NA'],,POINT (112.46586044574987 37.69595105969648),112.46586044574987,37.69595105969648
166.0,蒲子,山西隰县,山西隰县,Single,[{'province': 14}],Province,[],['山西'],['NA'],['NA'],,POINT (112.46586044574987 37.69595105969648),112.46586044574987,37.69595105969648
167.0,漆垣,陕西铜川西北,陕西铜川西北,Single,[{'city': 6102}],City,[],['陕西'],['铜川'],['NA'],西北,POINT (108.96252737082328 35.36357176636911),108.96252737082328,35.36357176636911
168.0,高奴,陕西延安市东北延河北岸,陕西延安市东北延河北岸,Single,[{'city': 6106}],City,[],['陕西'],['延安'],['NA'],,POINT (109.56192321917386 36.43291890571169),109.56192321917386,36.43291890571169
169.0,皮氏,山西省河津县西,山西省河津县西,Single,[{'county': 140882}],County,[],['山西'],['运城'],['河津'],西,POINT (110.63718064946438 35.60519550184877),110.63718064946438,35.60519550184877
169.0,汾水,皮氏县南,皮氏县南,Single,[],0,['No Match'],[],[],[],南,,,
170.0,蒲坂,山西省永济县西南,山西省永济县西南,Single,[{'county': 140881}],County,[],['山西'],['运城'],['永济'],西南,POINT (110.38285256200496 34.85035664324515),110.38285256200496,34.85035664324515
170.0,蒲阪,山西省永济县西南,山西省永济县西南,Single,[{'county': 140881}],County,[],['山西'],['运城'],['永济'],西南,POINT (110.38285256200496 34.85035664324515),110.38285256200496,34.85035664324515
172.0,平丘,河南省封丘县东,河南省封丘县东,Single,[{'county': 410727}],County,[],['河南'],['新乡'],['封丘'],东,POINT (114.57539257684454 35.085738847106576),114.57539257684454,35.085738847106576
172.0,韩,河南省封丘县东,河南省封丘县东,Single,[{'county': 410727}],County,[],['河南'],['新乡'],['封丘'],东,POINT (114.57539257684454 35.085738847106576),114.57539257684454,35.085738847106576
173.0,首垣,河南省长垣县东北,河南省长垣县东北,Single,[{'county': 410783}],County,[],['河南'],['新乡'],['长垣'],东北,POINT (114.86043321480757 35.30718640588338),114.86043321480757,35.30718640588338
173.0,首垣县,河南省长垣县东北,河南省长垣县东北,Single,[{'county': 410783}],County,[],['河南'],['新乡'],['长垣'],东北,POINT (114.86043321480757 35.30718640588338),114.86043321480757,35.30718640588338
177.0,单父,山东省单县,山东省单县,Single,[{'province': 37}],Province,[],['山东'],['NA'],['NA'],,POINT (117.69952645156845 36.329248582554094),117.69952645156845,36.329248582554094
178.0,高都县,山西晋城市,山西晋城市,Single,[{'city': 1405}],City,[],['山西'],['晋城'],['NA'],,POINT (112.78970097763201 35.6496714425631),112.78970097763201,35.6496714425631
180.0,燕,河南省延津县东北,河南省延津县东北,Single,[{'county': 410726}],County,[],['河南'],['新乡'],['延津'],东北,POINT (114.34412994799541 35.406348647450216),114.34412994799541,35.406348647450216
180.0,虚,河南省延津县东,河南省延津县东,Single,[{'county': 410726}],County,[],['河南'],['新乡'],['延津'],东,POINT (114.31596923368048 35.307402053450254),114.31596923368048,35.307402053450254
180.0,长平,河南省西华县东北,河南省西华县东北,Single,[{'county': 411622}],County,[],['河南'],['周口'],['西华'],东北,POINT (114.58922326848628 33.884613293890695),114.58922326848628,33.884613293890695
180.0,雍丘,河南省杞县,河南省杞县,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],,POINT (113.12381458489415 33.90583689978037),113.12381458489415,33.90583689978037
180.0,山阳,河南省焦作市东北,河南省焦作市东北,Single,[{'city': 4108}],City,[],['河南'],['焦作'],['NA'],东北,POINT (113.32474286280727 35.308822915374456),113.32474286280727,35.308822915374456
181.0,修武,河南省获嘉县,河南省获嘉县,Single,[{'county': 410724}],County,[],['河南'],['新乡'],['获嘉'],,POINT (113.63119043763515 35.19746382722026),113.63119043763515,35.19746382722026
181.0,宁,河南省获嘉县,河南省获嘉县,Single,[{'county': 410724}],County,[],['河南'],['新乡'],['获嘉'],,POINT (113.63119043763515 35.19746382722026),113.63119043763515,35.19746382722026
181.0,南阳,河南省获嘉县,河南省获嘉县,Single,[{'county': 410724}],County,[],['河南'],['新乡'],['获嘉'],,POINT (113.63119043763515 35.19746382722026),113.63119043763515,35.19746382722026
182.0,共城,河南辉县,河南辉县,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],,POINT (113.12381458489415 33.90583689978037),113.12381458489415,33.90583689978037
182.0,共县,河南辉县,河南辉县,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],,POINT (113.12381458489415 33.90583689978037),113.12381458489415,33.90583689978037
183.0,宅阳县,河南荥阳东,河南荥阳东,Single,[{'county': 410182}],County,[],['河南'],['郑州'],['荥阳'],东,POINT (113.39975414779374 34.80371439763867),113.39975414779374,34.80371439763867
184.0,梧县,今河南许昌、鄢陵一带,今河南许昌、鄢陵一带,Single,[{'county': 411024}],County,[],['河南'],['许昌'],['鄢陵'],,POINT (114.17775001297531 34.021322659739994),114.17775001297531,34.021322659739994
186.0,涑[睘阝],山西西南的涑水边上的一个县,山西西南的涑水边上的一个县,Single,[{'province': 14}],Province,[],['山西'],['NA'],['NA'],,POINT (112.46586044574987 37.69595105969648),112.46586044574987,37.69595105969648
186.0,冶珍,未提及,未提及,Single,[],0,['No Match'],[],[],[],,,,
186.0,安成,未提及,未提及,Single,[],0,['No Match'],[],[],[],,,,
186.0,焦,未提及,未提及,Single,[],0,['No Match'],[],[],[],,,,
186.0,禾,未提及,未提及,Single,[],0,['No Match'],[],[],[],,,,
186.0,垂,未提及,未提及,Single,[],0,['No Match'],[],[],[],,,,
186.0,言阳,未提及,未提及,Single,[],0,['No Match'],[],[],[],,,,
186.0,陕,未提及,未提及,Single,[],0,['No Match'],[],[],[],,,,
186.0,阴安,未提及,未提及,Single,[],0,['No Match'],[],[],[],,,,
186.0,合(沇),未提及,未提及,Single,[],0,['No Match'],[],[],[],,,,
186.0,襄垣,未提及,未提及,Single,[],0,['No Match'],[],[],[],,,,
186.0,奇氏,未提及,未提及,Single,[],0,['No Match'],[],[],[],,,,
186.0,成阳,未提及,未提及,Single,[],0,['No Match'],[],[],[],,,,
186.0,虚阳,未提及,未提及,Single,[],0,['No Match'],[],[],[],,,,
186.0,土匀,未提及,未提及,Single,[],0,['No Match'],[],[],[],,,,
186.0,向,未提及,未提及,Single,[],0,['No Match'],[],[],[],,,,
186.0,妾(?)都蒙(？)郡,未提及,未提及,Single,[],0,['No Match'],[],[],[],,,,
186.0,都噩丘郡昌里□,未提及,未提及,Single,[],0,['No Match'],[],[],[],,,,
186.0,蒙(？)县,未提及,未提及,Single,[],0,['No Match'],[],[],[],,,,
186.0,噩丘县,未提及,未提及,Single,[],0,['No Match'],[],[],[],,,,
186.0,妾(?)都,未提及,未提及,Single,[],0,['No Match'],[],[],[],,,,
186.0,都,未提及,未提及,Single,[],0,['No Match'],[],[],[],,,,
186.0,遽郡,未提及,未提及,Single,[],0,['No Match'],[],[],[],,,,
187.0,上谷,河北省怀来县东南,河北省怀来县东南,Single,[{'county': 130730}],County,[],['河北'],['张家口'],['怀来'],东南,POINT (115.76879660848454 40.23842356619648),115.76879660848454,40.23842356619648
187.0,渔阳,北京市密云县西南,北京市密云县西南,Single,[{'county': 110118}],County,[],['北京'],['北京'],['密云'],西南,POINT (116.85049272179808 40.40700485687024),116.85049272179808,40.40700485687024
187.0,右北平,天津市蓟县,天津市蓟县,Single,[{'province': 12}],Province,[],['天津'],['NA'],['NA'],,POINT (117.40695886064003 39.38361102724752),117.40695886064003,39.38361102724752
187.0,辽西,辽宁省义县西,辽宁省义县西,Single,[{'province': 21}],Province,[],['辽宁'],['NA'],['NA'],西,POINT (120.18196381023866 40.922142352933065),120.18196381023866,40.922142352933065
188.0,令支县,今河北省迁安县西,今河北省迁安县西,Single,[{'county': 130283}],County,[],['河北'],['唐山'],['迁安'],西,POINT (118.59078099291241 40.02927311393118),118.59078099291241,40.02927311393118
188.0,辽西郡,今河北省迁安县,今河北省迁安县,Single,[{'county': 130283}],County,[],['河北'],['唐山'],['迁安'],,POINT (118.69027714134853 40.03939553575869),118.69027714134853,40.03939553575869
189.0,襄平,辽东郡，今辽宁省辽阳市,辽东郡，今辽宁省辽阳市,Single,[{'city': 2110}],City,[],['辽宁'],['辽阳'],['NA'],,POINT (122.77338145279757 41.20683730515917),122.77338145279757,41.20683730515917
190.0,昌城,今河北固安县南,今河北固安县南,Single,[{'county': 131022}],County,[],['河北'],['廊坊'],['固安'],南,POINT (116.30017043150818 39.250941963378274),116.30017043150818,39.250941963378274
191.0,邓,湖北省襄樊市西北,湖北省襄樊市西北,Single,[{'province': 42}],Province,[],['湖北'],['NA'],['NA'],西北,POINT (110.94024844251913 32.16669177126137),110.94024844251913,32.16669177126137
191.0,楚,湖北省襄樊市西北,湖北省襄樊市西北,Single,[{'province': 42}],Province,[],['湖北'],['NA'],['NA'],西北,POINT (110.94024844251913 32.16669177126137),110.94024844251913,32.16669177126137
191.0,邓县,湖北省襄樊市西北,湖北省襄樊市西北,Single,[{'province': 42}],Province,[],['湖北'],['NA'],['NA'],西北,POINT (110.94024844251913 32.16669177126137),110.94024844251913,32.16669177126137
191.0,秦,湖北省襄樊市西北,湖北省襄樊市西北,Single,[{'province': 42}],Province,[],['湖北'],['NA'],['NA'],西北,POINT (110.94024844251913 32.16669177126137),110.94024844251913,32.16669177126137
192.0,湖阳,河南省唐河县西南,河南省唐河县西南,Single,[{'county': 411328}],County,[],['河南'],['南阳'],['唐河'],西南,POINT (112.6930589243854 32.480310935376686),112.6930589243854,32.480310935376686
192.0,楚县,河南省唐河县西南,河南省唐河县西南,Single,[{'county': 411328}],County,[],['河南'],['南阳'],['唐河'],西南,POINT (112.6930589243854 32.480310935376686),112.6930589243854,32.480310935376686
193.0,竟陵,湖北省潜江市西北,湖北省潜江市西北,Single,[{'county': 429005}],County,[],['湖北'],['直辖级行政单位'],['潜江'],西北,POINT (112.66472038908518 30.469961038928428),112.66472038908518,30.469961038928428
194.0,苦,河南省鹿邑县东,河南省鹿邑县东,Single,[{'county': 411628}],County,[],['河南'],['周口'],['鹿邑'],东,POINT (115.48040847576172 33.91043560581133),115.48040847576172,33.91043560581133
195.0,期思,河南省淮滨县东南期思乡,河南省淮滨县东南期思乡,Single,[{'county': 411527}],County,[],['河南'],['信阳'],['淮滨'],,POINT (115.32510049543883 32.445541582065275),115.32510049543883,32.445541582065275
196.0,寝,安徽省临泉县,安徽省临泉县,Single,[{'county': 341221}],County,[],['安徽'],['阜阳'],['临泉'],,POINT (115.32646769440711 32.85919356801763),115.32646769440711,32.85919356801763
197.0,鄀,湖北省宜城市东南,湖北省宜城市东南,Single,[{'county': 420684}],County,[],['湖北'],['襄阳'],['宜城'],东南,POINT (112.54872968817955 31.594443674695828),112.54872968817955,31.594443674695828
198.0,申县,河南省南阳市,河南省南阳市,Single,[{'city': 4113}],City,[],['河南'],['南阳'],['NA'],,POINT (112.17181874534914 33.04812010799885),112.17181874534914,33.04812010799885
198.0,宛县,河南省南阳市,河南省南阳市,Single,[{'city': 4113}],City,[],['河南'],['南阳'],['NA'],,POINT (112.17181874534914 33.04812010799885),112.17181874534914,33.04812010799885
199.0,楚县,河南省西峡县,河南省西峡县,Single,[{'county': 411323}],County,[],['河南'],['南阳'],['西峡'],,POINT (111.33467951835274 33.464826080571065),111.33467951835274,33.464826080571065
199.0,白羽,河南省西峡县,河南省西峡县,Single,[{'county': 411323}],County,[],['河南'],['南阳'],['西峡'],,POINT (111.33467951835274 33.464826080571065),111.33467951835274,33.464826080571065
200.0,叶县,河南省叶县南,河南省叶县南,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],南,POINT (113.34345581508488 32.6592671778409),113.34345581508488,32.6592671778409
201.0,阴,湖北省老河口市北,湖北省老河口市北,Single,[{'county': 420682}],County,[],['湖北'],['襄阳'],['老河口'],北,POINT (111.67915287960474 32.57991280275441),111.67915287960474,32.57991280275441
202.0,息本春秋楚县,河南省息县西南,河南省息县西南,Single,[{'province': 41}],Province,[],['河南'],['NA'],['NA'],西南,POINT (112.38335199586187 33.07547364435473),112.38335199586187,33.07547364435473
203.0,武城,河南省信阳市东北,河南省信阳市东北,Single,[{'city': 4115}],City,[],['河南'],['信阳'],['NA'],东北,POINT (115.39159126051227 32.36658840647766),115.39159126051227,32.36658840647766
204.0,上庸,湖北省竹山县西南,湖北省竹山县西南,Single,[{'county': 420323}],County,[],['湖北'],['十堰'],['竹山'],西南,POINT (110.02967793848985 31.835038804173376),110.02967793848985,31.835038804173376
205.0,随国,湖北省随州市,湖北省随州市,Single,[{'city': 4213}],City,[],['湖北'],['随州'],['NA'],,POINT (113.40979291666414 31.8933664335604),113.40979291666414,31.8933664335604
205.0,涢水,随县,随县,Single,[{'county': 421321}],County,[],['湖北'],['随州'],['随县'],,POINT (113.12436563927008 31.90862492050785),113.12436563927008,31.90862492050785
206.0,鄢,湖北省宜城县东南楚王城,湖北省宜城县东南楚王城,Single,[{'county': 420684}],County,[],['湖北'],['襄阳'],['宜城'],,POINT (112.40898398232466 31.67594119377808),112.40898398232466,31.67594119377808
206.0,郢,湖北省宜城县,湖北省宜城县,Single,[{'county': 420684}],County,[],['湖北'],['襄阳'],['宜城'],,POINT (112.40898398232466 31.67594119377808),112.40898398232466,31.67594119377808
207.0,陈县,今河南省淮阳县,今河南省淮阳县,Single,[{'county': 411603}],County,[],['河南'],['周口'],['淮阳'],,POINT (114.83427319314947 33.6808532217299),114.83427319314947,33.6808532217299
207.0,郢陈,陈县,陈县,Single,[],0,['No Match'],[],[],[],,,,
207.0,竞陵,今湖北省荆州市,今湖北省荆州市,Single,[{'city': 4210}],City,[],['湖北'],['荆州'],['NA'],,POINT (112.63174604176838 30.05919233075354),112.63174604176838,30.05919233075354
208.0,沈国,河南省平舆县北,河南省平舆县北,Single,[{'county': 411723}],County,[],['河南'],['驻马店'],['平舆'],北,POINT (114.6180716763989 33.08854590983806),114.6180716763989,33.08854590983806
208.0,平县,河南省平舆县,河南省平舆县,Single,[{'county': 411723}],County,[],['河南'],['驻马店'],['平舆'],,POINT (114.6519049612285 32.97473970238604),114.6519049612285,32.97473970238604
209.0,计斤,山东省胶州市西南,山东省胶州市西南,Single,[{'county': 370281}],County,[],['山东'],['青岛'],['胶州'],西南,POINT (119.82076768589332 36.116714832892335),119.82076768589332,36.116714832892335
209.0,介根,山东省莒县,山东省莒县,Single,[{'province': 37}],Province,[],['山东'],['NA'],['NA'],,POINT (117.69952645156845 36.329248582554094),117.69952645156845,36.329248582554094
209.0,莒,山东省莒县,山东省莒县,Single,[{'province': 37}],Province,[],['山东'],['NA'],['NA'],,POINT (117.69952645156845 36.329248582554094),117.69952645156845,36.329248582554094
210.0,鲁阳县,河南省鲁山县,河南省鲁山县,Single,[{'county': 410423}],County,[],['河南'],['平顶山'],['鲁山'],,POINT (112.67259130809529 33.77571317765083),112.67259130809529,33.77571317765083
211.0,临沅,湖南省常德市西,湖南省常德市西,Single,[{'city': 4307}],City,[],['湖南'],['常德'],['NA'],西,POINT (111.38015803947606 29.2663662910528),111.38015803947606,29.2663662910528
212.0,广陵,江苏省扬州市西北,江苏省扬州市西北,Single,[{'city': 3210}],City,[],['江苏'],['扬州'],['NA'],西北,POINT (119.42764714822707 33.08565479742995),119.42764714822707,33.08565479742995
213.0,居巢,安徽省六安县东北,安徽省六安县东北,Single,[{'city': 3415}],City,[],['安徽'],['六安'],['NA'],东北,POINT (116.39834601932587 32.121570977949645),116.39834601932587,32.121570977949645
214.0,吴国都城,江苏省苏州市,江苏省苏州市,Single,[{'city': 3205}],City,[],['江苏'],['苏州'],['NA'],,POINT (120.7126511410452 31.39026754301627),120.7126511410452,31.39026754301627
215.0,蔡国,今河南省上蔡县城关一带,今河南省上蔡县城关一带,Single,[{'county': 411722}],County,[],['河南'],['驻马店'],['上蔡'],,POINT (114.43567889279541 33.303063368792536),114.43567889279541,33.303063368792536
215.0,上蔡,今河南省上蔡县城关一带,今河南省上蔡县城关一带,Single,[{'county': 411722}],County,[],['河南'],['驻马店'],['上蔡'],,POINT (114.43567889279541 33.303063368792536),114.43567889279541,33.303063368792536
215.0,新蔡,今河南省新蔡县,今河南省新蔡县,Single,[{'county': 411729}],County,[],['河南'],['驻马店'],['新蔡'],,POINT (114.93042439650982 32.79284167208256),114.93042439650982,32.79284167208256
215.0,州来,今安徽省凤台县,今安徽省凤台县,Single,[{'county': 340421}],County,[],['安徽'],['淮南'],['凤台'],,POINT (116.58366822479394 32.778453487255135),116.58366822479394,32.778453487255135
215.0,下蔡,今安徽省凤台县,今安徽省凤台县,Single,[{'county': 340421}],County,[],['安徽'],['淮南'],['凤台'],,POINT (116.58366822479394 32.778453487255135),116.58366822479394,32.778453487255135
217.0,钟离,安徽省凤阳县东北临淮关,安徽省凤阳县东北临淮关,Single,[{'county': 341126}],County,[],['安徽'],['滁州'],['凤阳'],,POINT (117.6495453769205 32.83467915504201),117.6495453769205,32.83467915504201
218.0,朱方县,江苏省镇江市东丹徒镇,江苏省镇江市东丹徒镇,Single,[{'county': 321112}],County,[],['江苏'],['镇江'],['丹徒'],,POINT (119.41218290566925 32.043072090000535),119.41218290566925,32.043072090000535
220.0,汝水,河南省襄城县,河南省襄城县,Single,[{'county': 411025}],County,[],['河南'],['许昌'],['襄城'],,POINT (113.56219221195806 33.860050741376114),113.56219221195806,33.860050741376114
223.0,兰陵,山东省苍山县西南,山东省苍山县西南,Single,[{'province': 37}],Province,[],['山东'],['NA'],['NA'],西南,POINT (116.68355099730081 35.443140825344365),116.68355099730081,35.443140825344365
224.0,寿春,安徽省寿县,安徽省寿县,Single,[{'province': 34}],Province,[],['安徽'],['NA'],['NA'],,POINT (117.14809790774521 32.07365199116148),117.14809790774521,32.07365199116148
225.0,秦县,甘肃省天水市,甘肃省天水市,Single,[{'city': 6205}],City,[],['甘肃'],['天水'],['NA'],,POINT (105.56274238051873 34.60741068424415),105.56274238051873,34.60741068424415
225.0,上邽,甘肃省天水市,甘肃省天水市,Single,[{'city': 6205}],City,[],['甘肃'],['天水'],['NA'],,POINT (105.56274238051873 34.60741068424415),105.56274238051873,34.60741068424415
225.5,秦县,甘肃省甘谷县东,甘肃省甘谷县东,Single,[{'county': 620523}],County,[],['甘肃'],['天水'],['甘谷'],东,POINT (105.38439828275855 34.84159355453501),105.38439828275855,34.84159355453501
225.5,汉志,天水郡,天水郡,Single,[{'city': 6205}],City,[],['甘肃'],['天水'],['NA'],,POINT (105.56274238051873 34.60741068424415),105.56274238051873,34.60741068424415
226.0,邽（上）县,陕西省渭南市北,陕西省渭南市北,Single,[{'city': 6105}],City,[],['陕西'],['渭南'],['NA'],北,POINT (110.00285855788006 35.40464219324823),110.00285855788006,35.40464219324823
226.0,下邽县,陕西省渭南市北,陕西省渭南市北,Single,[{'city': 6105}],City,[],['陕西'],['渭南'],['NA'],北,POINT (110.00285855788006 35.40464219324823),110.00285855788006,35.40464219324823
227.0,秦县,陕西省西安市南,陕西省西安市南,Single,[{'city': 6101}],City,[],['陕西'],['西安'],['NA'],南,POINT (108.65098194791896 33.91365067571057),108.65098194791896,33.91365067571057
227.0,杜县,陕西省西安市南,陕西省西安市南,Single,[{'city': 6101}],City,[],['陕西'],['西安'],['NA'],南,POINT (108.65098194791896 33.91365067571057),108.65098194791896,33.91365067571057
228.0,秦县,陕西省华县,陕西省华县,Single,[{'province': 61}],Province,[],['陕西'],['NA'],['NA'],,POINT (109.56737398447608 35.637090531250415),109.56737398447608,35.637090531250415
228.0,郑县,京兆尹,京兆尹,Single,[],0,['No Match'],[],[],[],,,,
229.0,虢国,陕西省宝鸡县西,陕西省宝鸡县西,Single,[{'city': 6103}],City,[],['陕西'],['宝鸡'],['NA'],西,POINT (106.94687429694063 34.34824100419983),106.94687429694063,34.34824100419983
229.0,小虢,陕西省宝鸡县西,陕西省宝鸡县西,Single,[{'city': 6103}],City,[],['陕西'],['宝鸡'],['NA'],西,POINT (106.94687429694063 34.34824100419983),106.94687429694063,34.34824100419983
231.0,大荔,陕西省大荔县东,陕西省大荔县东,Single,[{'county': 610523}],County,[],['陕西'],['渭南'],['大荔'],东,POINT (110.13884238537564 34.83026529278585),110.13884238537564,34.83026529278585
231.0,临晋,陕西省大荔县东,陕西省大荔县东,Single,[{'county': 610523}],County,[],['陕西'],['渭南'],['大荔'],东,POINT (110.13884238537564 34.83026529278585),110.13884238537564,34.83026529278585
233.0,频阳县,陕西省富平县东北,陕西省富平县东北,Single,[{'county': 610528}],County,[],['陕西'],['渭南'],['富平'],东北,POINT (109.33362183005308 35.001187061835715),109.33362183005308,35.001187061835715
233.0,东乡,陕西省富平县,陕西省富平县,Single,[{'county': 610528}],County,[],['陕西'],['渭南'],['富平'],,POINT (109.22056773388321 34.91824551485457),109.22056773388321,34.91824551485457
234.0,雍城,陕西省凤翔县西南,陕西省凤翔县西南,Single,[{'county': 610322}],County,[],['陕西'],['宝鸡'],['凤翔'],西南,POINT (107.31421156873867 34.526892798507525),107.31421156873867,34.526892798507525
234.0,泾阳,陕西省泾阳县,陕西省泾阳县,Single,[{'county': 610423}],County,[],['陕西'],['咸阳'],['泾阳'],,POINT (108.76335585020625 34.597947808560306),108.76335585020625,34.597947808560306
235.0,籍姑,陕西省韩城市北,陕西省韩城市北,Single,[{'county': 610581}],County,[],['陕西'],['渭南'],['韩城'],北,POINT (110.37029859809458 35.706433256174634),110.37029859809458,35.706433256174634
235.0,庞,陕西省韩城市东南,陕西省韩城市东南,Single,[{'county': 610581}],County,[],['陕西'],['渭南'],['韩城'],东南,POINT (110.44977609083392 35.4264434144028),110.44977609083392,35.4264434144028
236.0,堑洛,陕西省蒲城县南,陕西省蒲城县南,Single,[{'county': 610526}],County,[],['陕西'],['渭南'],['蒲城'],南,POINT (109.55047879209465 34.86543826101987),109.55047879209465,34.86543826101987
236.0,城重泉,陕西省蒲城县南,陕西省蒲城县南,Single,[{'county': 610526}],County,[],['陕西'],['渭南'],['蒲城'],南,POINT (109.55047879209465 34.86543826101987),109.55047879209465,34.86543826101987
237.0,栎阳,陕西省临潼县东北,陕西省临潼县东北,Single,[{'county': 610115}],County,[],['陕西'],['西安'],['临潼'],东北,POINT (109.34807441839158 34.553441245326276),109.34807441839158,34.553441245326276
237.0,栎邑,陕西省临潼县东北,陕西省临潼县东北,Single,[{'county': 610115}],County,[],['陕西'],['西安'],['临潼'],东北,POINT (109.34807441839158 34.553441245326276),109.34807441839158,34.553441245326276
238.0,蓝田,陕西省蓝田县西,陕西省蓝田县西,Single,[{'county': 610122}],County,[],['陕西'],['西安'],['蓝田'],西,POINT (109.27905766749033 34.08458191777829),109.27905766749033,34.08458191777829
238.0,蒲,无考,无考,Single,[],0,['No Match'],[],[],[],,,,
238.0,善明氏,无考,无考,Single,[],0,['No Match'],[],[],[],,,,
242.0,高陵,陕西省高陵县,陕西省高陵县,Single,[{'county': 610117}],County,[],['陕西'],['西安'],['高陵'],,POINT (109.06900809427152 34.51031442957573),109.06900809427152,34.51031442957573
243.0,邰国,陕西省武功县西南,陕西省武功县西南,Single,[{'county': 610431}],County,[],['陕西'],['咸阳'],['武功'],西南,POINT (108.14926621457418 34.27133001798339),108.14926621457418,34.27133001798339
